event_name,date,start_time,end_time,club_name,entry_name,entry_price,full_date,place,dress_code,address,lat,lon
CHANGO,22-03-2024,00:00,06:00,Goose Group,25€ 2 copas hasta la 1,25€,Vie. 22 Marzo 2024,Goose,Casual,"Calle de Covarrubias, 42, 28010 Madrid (Madrid), España",40.43159,-3.69814
CHANGO,22-03-2024,00:00,06:00,Goose Group,Chicas Gratis hasta las 12:30,Gratis,Vie. 22 Marzo 2024,Goose,Casual,"Calle de Covarrubias, 42, 28010 Madrid (Madrid), España",40.43159,-3.69814
MAU MAU - FRI.,22-03-2024,00:00,06:00,MAU MAU Madrid,LISTAS CHICAS GRATIS HASTA 01:00,Gratis,Vie. 22 Marzo 2024,MAU MAU,Casual,"Calle del Padre Damián, 23, 28036 Madrid (Madrid), España",40.45818,-3.68578
MAU MAU - FRI.,22-03-2024,00:00,06:00,MAU MAU Madrid,Listas - Consumiciones,,Vie. 22 Marzo 2024,MAU MAU,Casual,"Calle del Padre Damián, 23, 28036 Madrid (Madrid), España",40.45818,-3.68578
MÜZA x Oh My Club,22-03-2024,00:00,06:00,Oh My Club,FIRTS RELEASE,15€,Vie. 22 Marzo 2024,Oh My Club,Casual,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
MÜZA x Oh My Club,22-03-2024,00:00,06:00,Oh My Club,1 COPA 20€,20€,Vie. 22 Marzo 2024,Oh My Club,Casual,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
MÜZA x Oh My Club,22-03-2024,00:00,06:00,Oh My Club,2 COPAS 25,25€,Vie. 22 Marzo 2024,Oh My Club,Casual,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
REGGAETON WEEKEND,22-03-2024,00:00,06:00,EPOKA THE CLUB,Entrada 1,10€,Vie. 22 Marzo 2024,Epoka the club,Casual,"Calle de Joaquín María López, 74, 28015 Madrid (Madrid), España",40.43793,-3.7175
REGGAETON WEEKEND,22-03-2024,00:00,06:00,EPOKA THE CLUB,Entrada 2,12€,Vie. 22 Marzo 2024,Epoka the club,Casual,"Calle de Joaquín María López, 74, 28015 Madrid (Madrid), España",40.43793,-3.7175
REGGAETON WEEKEND,22-03-2024,00:00,06:00,EPOKA THE CLUB,Entrada 3,16€,Vie. 22 Marzo 2024,Epoka the club,Casual,"Calle de Joaquín María López, 74, 28015 Madrid (Madrid), España",40.43793,-3.7175
REGGAETON WEEKEND,22-03-2024,00:00,06:00,EPOKA THE CLUB,Entrada,18€,Vie. 22 Marzo 2024,Epoka the club,Casual,"Calle de Joaquín María López, 74, 28015 Madrid (Madrid), España",40.43793,-3.7175
PURO COPER,22-03-2024,00:00,06:00,Copérnico The Club,Entrada anticipada,20€,Vie. 22 Marzo 2024,Copernico,Arreglado,"Calle de Fernández de los Ríos, 67, 28015 Madrid (Madrid), España",40.43525,-3.71368
PURO COPER,22-03-2024,00:00,06:00,Copérnico The Club,Entradas anticipadas,25€,Vie. 22 Marzo 2024,Copernico,Arreglado,"Calle de Fernández de los Ríos, 67, 28015 Madrid (Madrid), España",40.43525,-3.71368
Viernes Fitz,22-03-2024,00:00,06:00,Fitz Club,Lista chicas gratis,Gratis,Vie. 22 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Viernes Fitz,22-03-2024,00:00,06:00,Fitz Club,Lista 1x15€,15€,Vie. 22 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Viernes Fitz,22-03-2024,00:00,06:00,Fitz Club,Lista 1x25€,25€,Vie. 22 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Viernes Fitz,22-03-2024,00:00,06:00,Fitz Club,Listas Acceso General,,Vie. 22 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Atta,22-03-2024,00:00,06:00,Atta Madrid,Entrada anticipada 25€ (dos copas antes de la 1;30),25€,Vie. 22 Marzo 2024,Atta Club,Arreglado,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Atta,22-03-2024,00:00,06:00,Atta Madrid,ENTRADA 35€ (dos copas toda la noche ),35€,Vie. 22 Marzo 2024,Atta Club,Arreglado,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Atta,22-03-2024,00:00,06:00,Atta Madrid,LISTA GRATIS CHICAS (antes de la 1:30),Gratis,Vie. 22 Marzo 2024,Atta Club,Arreglado,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Atta,22-03-2024,00:00,06:00,Atta Madrid,QR CHICOS PAGO EN PUERTA,,Vie. 22 Marzo 2024,Atta Club,Arreglado,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
LA PROJECT,22-03-2024,00:00,06:00,Sala La Riviera,Entrada PROMOCIONAL 2x20,20€,Vie. 22 Marzo 2024,Sala La Riviera,Casual,"Paseo Bajo de la Virgen del Puerto, 28005 Madrid (Madrid), España",40.41173,-3.72224
LA PROJECT,22-03-2024,00:00,06:00,Sala La Riviera,Entrada 2x25,25€,Vie. 22 Marzo 2024,Sala La Riviera,Casual,"Paseo Bajo de la Virgen del Puerto, 28005 Madrid (Madrid), España",40.41173,-3.72224
PANDA VIERNES,22-03-2024,00:00,06:00,PANDA CLUB,1 x 20€,20€,Vie. 22 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA VIERNES,22-03-2024,00:00,06:00,PANDA CLUB,2 x 30€,30€,Vie. 22 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA VIERNES,22-03-2024,00:00,06:00,PANDA CLUB,GRATIS,Gratis,Vie. 22 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA VIERNES,22-03-2024,00:00,06:00,PANDA CLUB,TAQUILLA,,Vie. 22 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
Viernes TOY ROOM,22-03-2024,00:00,06:00,Toy Room Madrid,Entrada 1x15 hasta las 3 am,15€,Vie. 22 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
Viernes TOY ROOM,22-03-2024,00:00,06:00,Toy Room Madrid,Entrada 2x20 hasta la 1 am,20€,Vie. 22 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
Viernes TOY ROOM,22-03-2024,00:00,06:00,Toy Room Madrid,Entrada 2X25 hasta las 3 am,25€,Vie. 22 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
Viernes TOY ROOM,22-03-2024,00:00,06:00,Toy Room Madrid,Listas gratis chicas hasta la 1:00 am,,Vie. 22 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
Viernes TOY ROOM,22-03-2024,00:00,06:00,Toy Room Madrid,Early Birds Guestlist,Gratis,Vie. 22 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
JOLGORIO,22-03-2024,00:00,06:00,OPIUM Madrid,General Admission,20€,Vie. 22 Marzo 2024,Opium Madrid,Arreglado,"Calle de José Abascal, 56, 28003 Madrid (Madrid), España",40.43792,-3.69212
VIERNES MON,22-03-2024,00:00,06:00,Sala MON,Entrada con una consumición,15€,Vie. 22 Marzo 2024,Sala Mon,Casual,"C. de Hilarión Eslava, 36, 28015 Madrid, España",40.4358349,-3.71652
VIERNES MON,22-03-2024,00:00,06:00,Sala MON,PROMO Entrada 2 consumiciones,15€,Vie. 22 Marzo 2024,Sala Mon,Casual,"C. de Hilarión Eslava, 36, 28015 Madrid, España",40.4358349,-3.71652
VIERNES MON,22-03-2024,00:00,06:00,Sala MON,Entrada 2 consumiciones,20€,Vie. 22 Marzo 2024,Sala Mon,Casual,"C. de Hilarión Eslava, 36, 28015 Madrid, España",40.4358349,-3.71652
FRIDAYS at Tiffany´s The Club,22-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 1X15€,15€,Vie. 22 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
FRIDAYS at Tiffany´s The Club,22-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 1x20€,20€,Vie. 22 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
FRIDAYS at Tiffany´s The Club,22-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 2x20€,20€,Vie. 22 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
BONDED CLUB,22-03-2024,00:00,06:00,BONDED CLUB,Lista Gratis,Gratis,Vie. 22 Marzo 2024,BONDED CLUB,Casual,"C. de Miguel Ángel, 9, 28010 Madrid, España",40.4348556,-3.6914767
Viernes Benz,22-03-2024,00:00,06:00,LIBERATA,ANTICIPADA 1x15,15€,Vie. 22 Marzo 2024,LIBERATA,Arreglado,"Avenida de Alberto Alcocer, 43, 28016 Madrid (Madrid), España",40.4588,-3.68013
Viernes Benz,22-03-2024,00:00,06:00,LIBERATA,ANTICIPADA 2x20,20€,Vie. 22 Marzo 2024,LIBERATA,Arreglado,"Avenida de Alberto Alcocer, 43, 28016 Madrid (Madrid), España",40.4588,-3.68013
Viernes Benz,22-03-2024,00:00,06:00,LIBERATA,QRS CHICAS GRATIS,Gratis,Vie. 22 Marzo 2024,LIBERATA,Arreglado,"Avenida de Alberto Alcocer, 43, 28016 Madrid (Madrid), España",40.4588,-3.68013
LA BUENA ÉPOCA🐘//Sesión de tarde,23-03-2024,17:00,23:00,KUMARAH,Entrada 1 consumición,15€,Sáb. 23 Marzo 2024,Kumarah ,Arreglado,"Calle Sofía, 3, 28232 Las Rozas de Madrid (Madrid), España",40.49968,-3.89308
LA BUENA ÉPOCA🐘//Sesión de tarde,23-03-2024,17:00,23:00,KUMARAH,Entrada 1 consumición,18€,Sáb. 23 Marzo 2024,Kumarah ,Arreglado,"Calle Sofía, 3, 28232 Las Rozas de Madrid (Madrid), España",40.49968,-3.89308
SAFARI,23-03-2024,22:00,05:00,La Reserva,ENTRADA GOLD,12€,Sáb. 23 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
SAFARI,23-03-2024,22:00,05:00,La Reserva,ENTRADA PLATINUM,20€,Sáb. 23 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
MARVEL MADRID - ENTRADAS SÁBADO,23-03-2024,23:30,06:00,DISCOTECA MARVEL,Entrada + 2 copas Sábado,18€,Sáb. 23 Marzo 2024,MARVEL MADRID,Casual,"C. de Joaquín Costa, 27, 28002 Madrid, España",40.446191,-3.6865742
MARVEL MADRID - ENTRADAS SÁBADO,23-03-2024,23:30,06:00,DISCOTECA MARVEL,Listas Sábados - Marvel Madrid,Gratis,Sáb. 23 Marzo 2024,MARVEL MADRID,Casual,"C. de Joaquín Costa, 27, 28002 Madrid, España",40.446191,-3.6865742
SABADO,23-03-2024,23:45,06:00,Nazca Club,Entrada General,20€,Sáb. 23 Marzo 2024,Nazca Club,Casual,"C. de Orense, 24, 28020 Madrid, España",40.4515037,-3.6943962
SÁBADO +21🐘,23-03-2024,23:45,06:00,KUMARAH,ENTRADA GRATIS 🚹,0€,Sáb. 23 Marzo 2024,Kumarah ,Arreglado,"Calle Sofía, 3, 28232 Las Rozas de Madrid (Madrid), España",40.49968,-3.89308
SÁBADO +21🐘,23-03-2024,23:45,06:00,KUMARAH,Entrada gratis 🚺,0€,Sáb. 23 Marzo 2024,Kumarah ,Arreglado,"Calle Sofía, 3, 28232 Las Rozas de Madrid (Madrid), España",40.49968,-3.89308
SÁBADO +21🐘,23-03-2024,23:45,06:00,KUMARAH,Entrada 1 consumición,12€,Sáb. 23 Marzo 2024,Kumarah ,Arreglado,"Calle Sofía, 3, 28232 Las Rozas de Madrid (Madrid), España",40.49968,-3.89308
SÁBADO +21🐘,23-03-2024,23:45,06:00,KUMARAH,PROMO 2x15€🚨🚨‼️,15€,Sáb. 23 Marzo 2024,Kumarah ,Arreglado,"Calle Sofía, 3, 28232 Las Rozas de Madrid (Madrid), España",40.49968,-3.89308
SÁBADO +21🐘,23-03-2024,23:45,06:00,KUMARAH,Entrada 2 consumiciones,18€,Sáb. 23 Marzo 2024,Kumarah ,Arreglado,"Calle Sofía, 3, 28232 Las Rozas de Madrid (Madrid), España",40.49968,-3.89308
SATURDAYS at Tiffany´s The Club,23-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 1X15€,15€,Sáb. 23 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
SATURDAYS at Tiffany´s The Club,23-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 1x20€,20€,Sáb. 23 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
SATURDAYS at Tiffany´s The Club,23-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 2x20€,20€,Sáb. 23 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
SATURDAY in the future,23-03-2024,00:00,06:00,Jowke Club,Fast Pass 2x25,25€,Sáb. 23 Marzo 2024,Jowke Club,Casual,"Avenida de San Martín de Valdeiglesias, 22, 28922 Alcorcón (Madrid), España",40.35748,-3.83485
BONDED CLUB,23-03-2024,00:00,06:00,BONDED CLUB,GUESTLIST,,Sáb. 23 Marzo 2024,BONDED CLUB,Casual,"C. de Miguel Ángel, 9, 28010 Madrid, España",40.4348556,-3.6914767
SÁBADO TEATRO BARCELO,23-03-2024,00:00,06:00,Teatro Barceló,ACCESO RAPIDO,35€,Sáb. 23 Marzo 2024,Teatro Barcelo,Media etiqueta,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
SÁBADO TEATRO BARCELO,23-03-2024,00:00,06:00,Teatro Barceló,Gratis hasta la 01H o completar cupo. DESPUÉS 1x25€ O 2x35€,Gratis,Sáb. 23 Marzo 2024,Teatro Barcelo,Media etiqueta,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
SÁBADO TEATRO BARCELO,23-03-2024,00:00,06:00,Teatro Barceló,ENTRADA PRIORITARIA Precio 15€ 1 copa o 2 copas 30€ desde las 00:00 hasta la 01:00 AM,,Sáb. 23 Marzo 2024,Teatro Barcelo,Media etiqueta,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
SABADO MON,23-03-2024,00:00,06:00,Sala MON,PROMO Entrada 2 consumiciones,15€,Sáb. 23 Marzo 2024,Sala Mon,Casual,"C. de Hilarión Eslava, 36, 28015 Madrid, España",40.4358349,-3.71652
SABADO MON,23-03-2024,00:00,06:00,Sala MON,Promo entrada 1 consumicion,15€,Sáb. 23 Marzo 2024,Sala Mon,Casual,"C. de Hilarión Eslava, 36, 28015 Madrid, España",40.4358349,-3.71652
SABADO MON,23-03-2024,00:00,06:00,Sala MON,Entrada 2 consumiciones,20€,Sáb. 23 Marzo 2024,Sala Mon,Casual,"C. de Hilarión Eslava, 36, 28015 Madrid, España",40.4358349,-3.71652
Sábado VANDIDO,23-03-2024,00:00,06:00,VANDIDO,Lista,,Sáb. 23 Marzo 2024,Vandido,Casual,"Calle de Goya, 79, 28001 Madrid (Madrid), España",40.42509,-3.67817
Sábado Liberata,23-03-2024,00:00,06:00,LIBERATA,PROMO 1x12,12€,Sáb. 23 Marzo 2024,LIBERATA,Arreglado,"Avenida de Alberto Alcocer, 43, 28016 Madrid (Madrid), España",40.4588,-3.68013
Sábado Liberata,23-03-2024,00:00,06:00,LIBERATA,ANTICIPADA 1x15,15€,Sáb. 23 Marzo 2024,LIBERATA,Arreglado,"Avenida de Alberto Alcocer, 43, 28016 Madrid (Madrid), España",40.4588,-3.68013
Sábado Liberata,23-03-2024,00:00,06:00,LIBERATA,ANTICIPADA 2x20,20€,Sáb. 23 Marzo 2024,LIBERATA,Arreglado,"Avenida de Alberto Alcocer, 43, 28016 Madrid (Madrid), España",40.4588,-3.68013
Sábado Liberata,23-03-2024,00:00,06:00,LIBERATA,QRS CHICAS GRATIS,Gratis,Sáb. 23 Marzo 2024,LIBERATA,Arreglado,"Avenida de Alberto Alcocer, 43, 28016 Madrid (Madrid), España",40.4588,-3.68013
Sábado TOY ROOM,23-03-2024,00:00,06:00,Toy Room Madrid,Entrada 1x15 hasta las 3 am,15€,Sáb. 23 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
Sábado TOY ROOM,23-03-2024,00:00,06:00,Toy Room Madrid,Entrada 2x20 de hasta la 1 am,20€,Sáb. 23 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
Sábado TOY ROOM,23-03-2024,00:00,06:00,Toy Room Madrid,Entrada 2x25 hasta las 3 am,25€,Sáb. 23 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
Sábado TOY ROOM,23-03-2024,00:00,06:00,Toy Room Madrid,Listas chicas gratis hasta la 1:00 am,,Sáb. 23 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
Sábado TOY ROOM,23-03-2024,00:00,06:00,Toy Room Madrid,Early Birds Guestlist,Gratis,Sáb. 23 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
TRAVIEXA X OH MY CLUB,23-03-2024,00:00,06:00,Oh My Club,2x20,20€,Sáb. 23 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
TRAVIEXA X OH MY CLUB,23-03-2024,00:00,06:00,Oh My Club,2 COPAS 25,25€,Sáb. 23 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
PANDA SABADO,23-03-2024,00:00,06:00,PANDA CLUB,1 x 20€,20€,Sáb. 23 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA SABADO,23-03-2024,00:00,06:00,PANDA CLUB,2 x 30€,30€,Sáb. 23 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA SABADO,23-03-2024,00:00,06:00,PANDA CLUB,GRATIS,Gratis,Sáb. 23 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA SABADO,23-03-2024,00:00,06:00,PANDA CLUB,TAQUILLA,,Sáb. 23 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PURO COPER,23-03-2024,00:00,06:00,Copérnico The Club,Entrada anticipada,20€,Sáb. 23 Marzo 2024,Copernico,Arreglado,"Calle de Fernández de los Ríos, 67, 28015 Madrid (Madrid), España",40.43525,-3.71368
PURO COPER,23-03-2024,00:00,06:00,Copérnico The Club,ENTRADA ANTICIPADA,25€,Sáb. 23 Marzo 2024,Copernico,Arreglado,"Calle de Fernández de los Ríos, 67, 28015 Madrid (Madrid), España",40.43525,-3.71368
Atta,23-03-2024,00:00,06:00,Atta Madrid,ENTRADA 25 € (dos copas antes de la 1:30),25€,Sáb. 23 Marzo 2024,Atta Club,Media etiqueta,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Atta,23-03-2024,00:00,06:00,Atta Madrid,ENTRADA 35€ (dos copas toda la noche ),35€,Sáb. 23 Marzo 2024,Atta Club,Media etiqueta,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Atta,23-03-2024,00:00,06:00,Atta Madrid,QR CHICAS GRATIS (antes de la 1:30),Gratis,Sáb. 23 Marzo 2024,Atta Club,Media etiqueta,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Atta,23-03-2024,00:00,06:00,Atta Madrid,QR Chicos 20€ con 1 consumición y 30€ con dos consumiciones,,Sáb. 23 Marzo 2024,Atta Club,Media etiqueta,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
WE LOVE EPOKA,23-03-2024,00:00,06:00,EPOKA THE CLUB,Entrada promo (limitadas),6€,Sáb. 23 Marzo 2024,Epoka the club,Casual,"Calle de Joaquín María López, 74, 28015 Madrid (Madrid), España",40.43793,-3.7175
WE LOVE EPOKA,23-03-2024,00:00,06:00,EPOKA THE CLUB,Entrada,8€,Sáb. 23 Marzo 2024,Epoka the club,Casual,"Calle de Joaquín María López, 74, 28015 Madrid (Madrid), España",40.43793,-3.7175
WE LOVE EPOKA,23-03-2024,00:00,06:00,EPOKA THE CLUB,Entrada 1,10€,Sáb. 23 Marzo 2024,Epoka the club,Casual,"Calle de Joaquín María López, 74, 28015 Madrid (Madrid), España",40.43793,-3.7175
WE LOVE EPOKA,23-03-2024,00:00,06:00,EPOKA THE CLUB,Entrada 2,12€,Sáb. 23 Marzo 2024,Epoka the club,Casual,"Calle de Joaquín María López, 74, 28015 Madrid (Madrid), España",40.43793,-3.7175
WE LOVE EPOKA,23-03-2024,00:00,06:00,EPOKA THE CLUB,Entrada 3,15€,Sáb. 23 Marzo 2024,Epoka the club,Casual,"Calle de Joaquín María López, 74, 28015 Madrid (Madrid), España",40.43793,-3.7175
WE LOVE EPOKA,23-03-2024,00:00,06:00,EPOKA THE CLUB,Entrada 3,15€,Sáb. 23 Marzo 2024,Epoka the club,Casual,"Calle de Joaquín María López, 74, 28015 Madrid (Madrid), España",40.43793,-3.7175
WE LOVE EPOKA,23-03-2024,00:00,06:00,EPOKA THE CLUB,Entrada,18€,Sáb. 23 Marzo 2024,Epoka the club,Casual,"Calle de Joaquín María López, 74, 28015 Madrid (Madrid), España",40.43793,-3.7175
MAU MAU - FRI.,23-03-2024,00:00,06:00,MAU MAU Madrid,LISTAS CHICAS GRATIS HASTA 01:00,Gratis,Sáb. 23 Marzo 2024,MAU MAU,Casual,"Calle del Padre Damián, 23, 28036 Madrid (Madrid), España",40.45818,-3.68578
MAU MAU - FRI.,23-03-2024,00:00,06:00,MAU MAU Madrid,Listas - Consumiciones,,Sáb. 23 Marzo 2024,MAU MAU,Casual,"Calle del Padre Damián, 23, 28036 Madrid (Madrid), España",40.45818,-3.68578
